# JD (TT) mg err
2457615.40882  16.582 0.025
2457615.41525  16.675 0.027
2457615.42168  16.926 0.033
2457625.49617  16.593 0.028
2457625.50259  16.536 0.026
2457625.50901  16.617 0.028
2457625.51543  16.728 0.030
2457627.44059  17.088 0.028
2457627.44700  16.928 0.025
2457627.45344  16.787 0.023
2457627.45985  16.635 0.021
2457628.41722  16.468 0.020
2457628.42780  16.436 0.020
2457628.43310  16.441 0.020
2457630.33979  16.465 0.024
2457630.34621  16.441 0.023
2457630.35265  16.482 0.025
2457630.35908  16.521 0.026
2457638.41759  16.625 0.020
2457638.42290  16.523 0.019
2457638.42819  16.589 0.020
2457638.43346  16.628 0.021
2457639.41126  16.935 0.030
2457639.41702  17.176 0.035
2457639.42276  17.359 0.040
2457639.42849  17.310 0.038
2457640.29336  16.706 0.022
2456913.45167  16.783 0.030
2457224.49599  16.698 0.021
2457265.41783  16.870 0.043
2457283.33544  16.910 0.023
2457516.53550  16.650 0.017
2457586.42439  16.679 0.035
2457601.52777  16.919 0.042
2457628.42251  16.482 0.020
2457640.30166  16.583 0.021
2457641.35476  16.508 0.023
2457643.47968  16.920 0.025
2457643.48611  16.785 0.023
2457643.49254  16.724 0.021
2457643.49896  16.665 0.019
2457655.24031  16.559 0.017
2457655.24537  16.644 0.017
2457656.24898  16.721 0.020
2457656.25426  16.934 0.022
2457656.26484  17.054 0.025
2457657.32761  16.731 0.021
2457657.33290  16.781 0.020
2457657.33819  16.935 0.023
2457657.34347  17.118 0.025
2457657.34876  17.179 0.027
