2454374.37553  18.333 0.122
2454374.37971  18.172 0.113
2454374.38389  18.569 0.144
2454375.41366  17.402 0.055
2454375.42007  17.332 0.051
2454375.42648  17.456 0.057
2454375.43288  17.656 0.065
2454378.29251  18.486 0.077
2454378.29506  18.676 0.082
2454378.29761  18.423 0.069
2454378.30015  18.366 0.068
2454379.28688  17.396 0.038
2454379.28987  17.433 0.036
2454379.29587  17.336 0.033
2454380.26351  17.360 0.059
2454380.27106  17.356 0.043
2454380.27860  17.267 0.035
2454380.28616  17.332 0.034
2454382.39489  17.430 0.035
2454382.39790  17.467 0.036
2454382.40089  17.389 0.033
2454382.40389  17.474 0.037
2454391.31008  17.448 0.030
2454391.31308  17.382 0.030
2454391.31608  17.451 0.030
2454391.31909  17.452 0.031
2454392.33065  18.045 0.048
2454392.33365  17.907 0.043
2454392.33663  17.856 0.042
2454392.33963  17.715 0.038
2454393.29666  17.516 0.043
2454393.29976  17.581 0.045
2454393.30233  17.488 0.044
2454394.25394  17.454 0.046
2454394.25922  17.382 0.040
2454394.26448  17.397 0.039
2454394.26975  17.401 0.036
2454418.33312  18.150 0.073
2454418.34066  17.901 0.039
2454418.34821  17.843 0.042
2454421.19497  17.547 0.057
2454421.19810  17.671 0.057
2454421.20134  17.617 0.046
2454423.18989  18.002 0.093
2454423.20578  17.871 0.103
2454425.24869  17.642 0.070
2454425.25170  17.672 0.075
2454425.25470  17.300 0.058
2454427.21904  18.535 0.168
2454427.22251  18.418 0.151
2454427.22596  18.286 0.137
2454427.22942  18.638 0.177
2454428.17976  18.445 0.162
2454428.18389  17.868 0.111
2454428.18802  18.078 0.125
2454428.19217  17.993 0.117
2454430.14107  17.810 0.093
2454430.14832  17.935 0.092
2454430.15263  17.701 0.077
2454430.15688  17.784 0.080
2454439.22949  18.032 0.044
2454439.23590  17.835 0.037
2454439.24873  17.594 0.032
2454444.17699  17.524 0.023
2454444.18226  17.668 0.026
2454444.18753  17.795 0.028
2454444.19281  17.988 0.032
2454458.15126  17.647 0.140
2454458.15426  17.868 0.204
2454458.15726  17.361 0.133
2454465.16566  17.356 0.032
2454465.16881  17.404 0.036
2454465.17141  17.322 0.035
2454467.16950  17.549 0.060
2454467.17592  17.534 0.050
2454467.18233  17.494 0.040
2454467.18874  17.422 0.034
2454472.18133  17.366 0.026
2454472.19189  17.418 0.028
2454472.19717  17.469 0.028
2454476.21184  17.427 0.032
2454476.21508  17.342 0.031
2454476.21830  17.370 0.032
2454476.22153  17.410 0.033
2454477.17665  17.663 0.049
2454477.17964  17.572 0.044
2454477.18264  17.560 0.041
2454477.18564  17.676 0.044
2454483.19791  17.706 0.077
2454483.20212  17.883 0.090
2454497.16847  18.653 0.138
2454497.17265  18.744 0.111
2454503.19891  17.427 0.031
2454503.20396  17.544 0.106
2454503.21405  17.727 0.118
2454514.64433  17.504 0.051
2454514.64755  17.595 0.062
2454514.65078  17.710 0.087
2454566.56449  17.619 0.046
2454566.56726  17.700 0.050
2454566.57004  17.692 0.049
2454566.57280  17.861 0.058
2454568.56487  17.347 0.036
2454568.56787  17.415 0.041
2454568.57087  17.479 0.046
2454568.57388  17.641 0.052
2454582.55007  17.478 0.054
2454582.55607  17.523 0.063
2454582.55906  17.549 0.076
2454587.55314  17.476 0.058
2454587.55682  17.412 0.075
2454600.49731  17.448 0.073
2454603.43594  17.344 0.058
2454603.44122  17.582 0.068
2454603.44650  17.524 0.065
2454603.45178  17.672 0.075
2454604.47888  18.314 0.104
2454604.48233  18.004 0.083
2454604.48578  18.176 0.090
2454604.48924  17.924 0.073
2454630.43240  17.477 0.063
2454630.43887  17.409 0.058
2454630.44210  17.577 0.064
2454632.37645  17.903 0.098
2454632.38702  17.648 0.083
2454632.39253  17.700 0.090
2454632.39784  17.532 0.080
2454633.49952  17.486 0.059
2454633.50302  17.504 0.056
2454633.50608  17.425 0.060
2454633.50911  17.554 0.068
2454644.49409  18.444 0.109
2454644.49715  18.564 0.109
2454644.50021  18.304 0.092
2454644.50327  18.262 0.094
2454646.40212  17.829 0.061
2454646.40650  17.732 0.060
2454646.41087  17.696 0.056
2454647.42130  17.436 0.050
2454647.42544  17.421 0.041
2454647.42959  17.585 0.048
2454647.43372  17.479 0.045
2454662.50263  17.366 0.046
2454662.50564  17.394 0.044
2454662.50864  17.419 0.043
2454662.51166  17.442 0.046
2454671.52373  17.944 0.124
2454671.52696  17.815 0.114
2454673.50557  17.648 0.112
2454673.50971  17.918 0.134
2454673.51799  17.592 0.091
2454684.27432  18.567 0.181
2454684.28486  17.614 0.098
2454687.44312  17.434 0.047
2454687.44726  17.459 0.049
2454687.45080  17.689 0.059
2454687.45387  17.594 0.055
2454688.38955  17.462 0.046
2454688.39255  17.585 0.048
2454688.39555  17.497 0.047
2454688.39856  17.435 0.045
2454690.36440  17.843 0.118
2454690.36876  17.603 0.074
2454700.43029  18.359 0.175
2454702.39119  17.563 0.116
2454702.39467  17.303 0.099
2454702.39812  17.511 0.112
2454702.40158  17.275 0.092
2454703.45378  17.460 0.102
2454703.45729  17.540 0.095
2454703.46081  17.608 0.102
2454703.46437  17.373 0.081
2454704.33982  18.376 0.117
2454704.34259  18.151 0.092
2454704.34536  18.132 0.087
2454704.34814  18.289 0.098
2454713.45969  17.594 0.064
2454713.46269  17.397 0.051
2454262.51271  18.257 0.147
2454321.49637  17.449 0.070
2454334.52986  17.437 0.065
2454353.41439  17.349 0.030
2454372.23327  18.917 0.209
2454379.29287  17.374 0.034
2454393.29364  17.476 0.040
2454425.24565  17.640 0.073
2454439.24232  17.738 0.034
2454472.18661  17.433 0.030
2454497.17683  18.495 0.079
2454582.55307  17.514 0.062
2454630.43563  17.514 0.060
2454646.39776  17.981 0.084
2454673.51384  17.713 0.113
2452966.17258  17.386 0.025
2453642.30694  17.311 0.059
2454234.53788  17.677 0.071
2455145.19925  17.613 0.043
2455502.21504  17.209 0.021
2455819.35290  17.202 0.069
2456903.48763  18.214 0.074
2454713.46869  17.737 0.070
2454715.41547  17.645 0.068
2454715.41853  17.805 0.075
2454715.42112  17.585 0.066
2454715.42374  17.652 0.070
2454716.43577  17.610 0.083
2454716.43808  17.748 0.085
2454716.44040  17.539 0.075
2454716.44271  17.698 0.083
2454718.38484  17.829 0.089
2454718.38720  17.751 0.079
2454718.38957  17.590 0.071
2454718.39197  17.543 0.071
2454742.39805  17.460 0.041
2454742.40106  17.412 0.040
2454742.40405  17.452 0.042
2454742.40705  17.412 0.040
2454754.34709  17.536 0.152
2454754.35123  17.460 0.135
2454754.35538  17.602 0.148
2454759.22533  17.291 0.029
2454759.22948  17.338 0.030
2454759.23364  17.419 0.033
2454759.23778  17.421 0.034
2454778.24206  17.586 0.054
2454778.24578  17.508 0.051
2454778.24949  17.395 0.047
2454778.25321  17.540 0.050
2454779.21231  17.549 0.052
2454779.21651  17.530 0.053
2454779.22069  17.518 0.053
2454779.22550  17.492 0.059
2454780.24492  17.971 0.087
2454780.24911  17.867 0.093
2454782.24957  18.432 0.143
2454782.25555  18.416 0.145
2454782.26153  18.117 0.127
2454782.26750  18.213 0.129
2454784.23096  17.890 0.179
2454784.23467  17.365 0.119
2454784.23837  17.796 0.159
2454784.24206  17.648 0.141
2454785.19471  17.955 0.106
2454785.19887  18.233 0.135
2454785.20301  18.565 0.174
2454795.20177  17.675 0.027
2454795.20706  17.608 0.025
2454795.21234  17.467 0.023
2454795.21763  17.395 0.022
2454799.19198  17.594 0.038
2454799.19800  17.623 0.038
2454799.20102  17.770 0.042
2454801.26119  18.172 0.062
2454801.26420  17.994 0.055
2454801.26721  17.843 0.050
2454801.27022  17.793 0.048
2454802.27016  17.348 0.026
2454802.27545  17.449 0.029
2454802.28075  17.415 0.029
2454802.28606  17.507 0.030
2454814.16691  17.892 0.099
2454814.17106  17.905 0.105
2454814.17521  18.146 0.126
2454815.20787  17.632 0.069
2454815.21207  17.710 0.077
2454815.21628  17.543 0.074
2454815.22055  17.653 0.076
2454816.19124  17.880 0.049
2454816.19425  17.913 0.050
2454816.19726  17.922 0.050
2454816.20027  18.058 0.054
2454818.21194  17.826 0.044
2454818.21494  17.876 0.050
2454818.22099  18.113 0.059
2454831.24504  17.420 0.029
2454831.25033  17.432 0.031
2454831.25562  17.529 0.033
2454831.26089  17.388 0.030
2454837.14380  17.854 0.110
2454837.15663  17.547 0.051
2454844.20204  17.646 0.073
2454844.20597  17.768 0.081
2454844.20989  17.856 0.088
2454844.21381  17.793 0.086
2454845.67139  17.732 0.095
2454852.23258  17.701 0.050
2454852.23492  17.513 0.045
2454852.23727  17.746 0.052
2454852.23960  17.413 0.042
2454853.24530  17.620 0.040
2454853.24831  17.536 0.040
2454853.25133  17.606 0.041
2454853.25435  17.768 0.043
2454868.65397  18.121 0.069
2454868.65999  17.996 0.094
2454920.54378  17.407 0.048
2454920.55020  17.763 0.084
2454920.55662  18.080 0.173
2454925.56119  17.494 0.038
2454925.56465  17.503 0.035
2454925.56814  17.494 0.036
2454925.57160  17.411 0.034
2454929.55696  17.981 0.100
2454929.56155  18.079 0.103
2454929.56616  18.193 0.107
2454933.56650  17.609 0.062
2454933.57177  17.718 0.071
2454933.57707  17.625 0.071
2454933.58235  17.836 0.104
2454936.49136  17.366 0.042
2454936.50419  17.451 0.049
2454936.51062  17.493 0.057
2454942.54181  17.520 0.032
2454942.54641  17.673 0.092
2454942.55102  17.496 0.037
2454942.55563  17.656 0.071
2454966.50967  17.797 0.068
2454966.51541  17.613 0.055
2454966.52115  17.505 0.053
2454966.52689  17.562 0.054
2454970.43126  17.524 0.052
2454970.43768  17.392 0.044
2454970.44409  17.285 0.039
2454970.45051  17.322 0.040
2454980.49486  17.645 0.049
2454980.50129  17.841 0.119
2454980.50773  17.978 0.094
2454983.46617  17.717 0.055
2454983.47147  18.067 0.065
2454983.47676  18.083 0.069
2454983.48205  18.097 0.068
2454990.52374  17.464 0.097
2454990.52906  17.475 0.109
2454991.48740  17.330 0.070
2454991.49154  17.319 0.069
2454991.49570  17.331 0.069
2454991.49985  17.426 0.073
2454999.42904  17.464 0.051
2454999.43387  17.465 0.042
2454999.43869  17.432 0.042
2454999.44353  17.168 0.034
2455003.47354  17.409 0.044
2455003.47780  17.370 0.037
2455003.48632  17.307 0.036
2455004.47482  17.530 0.067
2455004.48012  17.651 0.061
2455004.48540  17.690 0.064
2455004.49069  17.834 0.072
2455015.45624  17.622 0.060
2455015.46015  17.656 0.063
2455015.46408  17.416 0.053
2455015.46799  17.559 0.060
2455019.44155  17.606 0.096
2455019.44571  17.827 0.112
2455019.44986  17.887 0.117
2455019.45402  17.908 0.116
2455029.43753  18.216 0.157
2455029.44395  18.174 0.150
2455029.45038  17.851 0.114
2455029.45681  17.970 0.128
2455031.50200  17.586 0.076
2455031.50617  17.474 0.069
2455031.51086  17.544 0.076
2455031.52306  17.283 0.072
2455042.36923  17.911 0.090
2455042.37566  18.116 0.107
2455042.38209  17.750 0.078
2455047.48875  17.767 0.098
2455047.49291  17.895 0.107
2455047.49706  18.442 0.153
2455055.41295  17.525 0.059
2455055.41779  17.502 0.054
2455055.42263  17.648 0.062
2455055.42747  17.497 0.053
2455060.45940  17.778 0.066
2455060.46354  17.840 0.060
2455060.47183  17.488 0.047
2455061.44888  17.465 0.057
2455061.45307  17.312 0.048
2455061.45731  17.325 0.051
2455061.46151  17.256 0.047
2455069.39689  17.346 0.061
2455069.40195  17.368 0.059
2455069.40703  17.306 0.055
2455069.41209  17.216 0.049
2455070.49337  17.416 0.048
2455070.49638  17.398 0.044
2455070.49940  17.424 0.044
2455070.50242  17.507 0.046
2455072.38666  17.506 0.084
2455072.39309  17.573 0.081
2455072.39950  17.559 0.083
2455072.40593  17.599 0.067
2455073.45131  17.250 0.041
2455073.45437  17.218 0.040
2455073.45742  17.317 0.042
2455074.32101  18.100 0.106
2455074.32448  18.299 0.121
2455074.32795  18.514 0.148
2455074.33143  18.141 0.115
2455075.44279  17.707 0.119
2455083.44209  17.361 0.067
2455083.44626  17.518 0.074
2455083.45044  17.599 0.076
2455083.45468  17.491 0.073
2455085.43126  17.343 0.066
2455085.43655  17.301 0.067
2455085.44712  17.534 0.078
2455087.40146  18.197 0.102
2455087.40680  18.145 0.097
2455087.41211  17.833 0.086
2455087.41742  17.746 0.079
2455097.40685  17.506 0.037
2455097.41031  17.435 0.036
2455097.41378  17.378 0.034
2455097.41725  17.356 0.035
2455099.35191  17.444 0.039
2455099.35492  17.492 0.042
2455099.35794  17.484 0.041
2455099.36095  17.547 0.044
2455100.36765  17.568 0.041
2455100.37134  17.631 0.043
2455100.37504  17.478 0.039
2455100.37874  17.351 0.036
2455103.37345  17.363 0.044
2455103.37783  17.456 0.046
2455103.38220  17.387 0.044
2455113.27515  18.033 0.075
2455113.28158  18.048 0.079
2455113.28800  17.854 0.069
2455113.29444  17.738 0.064
2455114.39124  17.327 0.047
2455114.39650  17.473 0.057
2455114.40068  17.383 0.054
2455114.40489  17.358 0.050
2455115.39036  17.278 0.046
2455115.39454  17.499 0.053
2455115.39873  17.595 0.057
2455115.40291  17.631 0.057
2455117.25985  17.414 0.046
2455117.26308  17.386 0.046
2455117.26957  17.423 0.048
2455127.30147  18.080 0.053
2455127.30516  17.927 0.047
2455127.30886  17.833 0.043
2455127.31256  17.717 0.041
2455129.26338  17.347 0.035
2455129.26866  17.294 0.032
2455129.27395  17.469 0.037
2455129.27924  17.440 0.035
2455142.30673  17.567 0.067
2455142.30996  17.515 0.062
2455142.31374  17.458 0.058
2455142.31754  17.487 0.059
2455143.19889  18.237 0.059
2455143.20303  18.168 0.055
2455143.20718  18.051 0.052
2455143.21133  17.988 0.050
2455145.20340  17.810 0.051
2455145.20755  17.941 0.056
2455145.21170  18.033 0.061
2455159.21107  17.777 0.047
2455159.21434  17.811 0.048
2455159.21758  17.948 0.051
2455159.22084  17.902 0.053
2455168.16720  17.785 0.129
2455187.23778  17.341 0.037
2455202.26188  17.519 0.034
2455202.26761  17.515 0.034
2455202.27334  17.469 0.032
2455202.27908  17.440 0.029
2454713.46569  17.581 0.061
2454754.34294  17.677 0.157
2454780.25329  17.753 0.082
2454799.19499  17.546 0.037
2454868.65698  18.134 0.084
2454936.49777  17.320 0.040
2455003.48209  17.434 0.040
2455031.49639  17.537 0.087
2455060.46769  17.680 0.054
2455073.44825  17.401 0.048
2455085.44183  17.391 0.075
2455103.36908  17.386 0.048
2455117.26633  17.346 0.045
2455222.64020  17.476 0.033
2455222.64367  17.410 0.031
2455222.64713  17.415 0.032
2455250.54128  17.377 0.026
2455250.54587  17.312 0.026
2455250.55048  17.397 0.029
2455250.55509  17.398 0.031
2455312.56340  17.334 0.063
2455312.56869  17.539 0.117
2455312.57400  17.509 0.222
2455323.53792  18.067 0.120
2455329.54283  17.312 0.056
2455329.54812  17.321 0.085
2455333.52809  17.818 0.077
2455333.53580  17.824 0.099
2455359.49761  17.383 0.055
2455359.50290  17.460 0.068
2455359.50818  17.604 0.073
2455359.51347  17.672 0.078
2455361.47422  17.439 0.087
2455361.48068  17.614 0.093
2455382.53813  17.572 0.187
2455400.43023  17.128 0.067
2455400.43670  17.376 0.074
2455400.44317  17.224 0.058
2455400.44963  17.200 0.061
2455403.47974  17.917 0.155
2455403.48397  17.928 0.141
2455403.48816  18.067 0.156
2455403.49233  18.218 0.181
2455404.38334  17.474 0.107
2455404.38976  17.596 0.119
2455404.39618  17.806 0.138
2455419.50461  17.955 0.147
2455421.48182  17.512 0.087
2455421.48711  17.504 0.073
2455421.49241  17.361 0.066
2455421.49770  17.429 0.070
2455422.42404  17.412 0.086
2455422.42934  17.341 0.079
2455422.43463  17.205 0.071
2455422.43992  17.412 0.083
2455423.42275  18.030 0.139
2455423.42849  18.078 0.123
2455423.43424  18.043 0.123
2455423.43998  17.823 0.101
2455430.26718  17.630 0.082
2455430.27312  17.706 0.081
2455430.27957  17.710 0.082
2455430.28606  18.122 0.114
2455431.31206  17.121 0.053
2455431.31851  17.011 0.044
2455431.32498  17.205 0.053
2455431.33144  17.253 0.054
2455432.33728  17.333 0.068
2455432.34375  17.291 0.067
2455432.35026  17.316 0.067
2455433.25783  18.038 0.149
2455433.26425  18.015 0.140
2455433.27067  17.546 0.092
2455433.27710  17.349 0.078
2455434.25610  17.192 0.059
2455434.26321  17.190 0.060
2455434.27031  17.306 0.067
2455434.27742  17.240 0.065
2455435.32711  17.259 0.061
2455435.33353  17.255 0.060
2455435.33996  17.212 0.058
2455435.34638  17.270 0.060
2455436.28503  17.139 0.050
2455436.29146  17.379 0.071
2455436.30307  17.310 0.056
2455437.31751  17.498 0.070
2455437.32327  17.486 0.060
2455437.32859  17.346 0.054
2455437.33390  17.310 0.052
2455438.25594  17.880 0.107
2455438.26880  17.774 0.086
2455439.36269  17.474 0.058
2455439.36798  17.370 0.052
2455439.37327  17.361 0.053
2455439.37856  17.297 0.050
2455440.28040  17.889 0.098
2455440.28616  17.707 0.074
2455440.29196  17.439 0.061
2455440.29776  17.351 0.056
2455443.27455  17.243 0.032
2455443.28052  17.194 0.033
2455443.28650  17.264 0.042
2455444.26824  17.279 0.050
2455444.27397  17.235 0.037
2455444.27971  17.264 0.040
2455444.28544  17.477 0.049
2455445.22163  17.489 0.084
2455445.22691  17.577 0.061
2455445.23220  17.550 0.052
2455445.23750  17.748 0.058
2455446.22398  17.477 0.063
2455446.23043  17.385 0.047
2455446.23689  17.372 0.042
2455446.24335  17.338 0.039
2455447.23146  17.114 0.043
2455447.23905  17.332 0.045
2455447.25425  17.345 0.046
2455448.24887  17.582 0.057
2455448.25533  17.381 0.052
2455448.26178  17.321 0.052
2455448.26823  17.312 0.052
2455449.24406  17.757 0.093
2455449.25166  17.272 0.067
2455449.25925  17.507 0.075
2455450.21445  17.624 0.087
2455450.22200  17.558 0.053
2455450.22956  17.699 0.060
2455450.23721  17.931 0.063
2455451.21478  17.311 0.064
2455451.22234  17.251 0.049
2455451.22990  17.306 0.046
2455451.23747  17.185 0.044
2455452.21736  17.401 0.058
2455452.22494  17.203 0.045
2455452.23254  17.480 0.053
2455453.30413  17.459 0.048
2455453.31169  17.518 0.051
2455453.31925  17.779 0.063
2455453.32682  17.773 0.065
2455454.20704  17.153 0.075
2455454.21478  17.285 0.047
2455454.22122  17.296 0.040
2455454.22766  17.224 0.038
2455455.20418  17.301 0.097
2455455.21184  17.598 0.070
2455455.21943  17.850 0.075
2455456.20498  17.203 0.079
2455456.21276  17.223 0.051
2455456.22814  17.194 0.042
2455457.21618  17.258 0.051
2455457.22375  17.390 0.051
2455457.23131  17.543 0.059
2455457.23887  17.658 0.065
2455458.22028  18.028 0.203
2455459.20028  17.427 0.131
2455459.20785  17.781 0.163
2455459.21541  17.471 0.107
2455459.22297  17.382 0.123
2455459.23063  17.622 0.113
2455460.22460  17.759 0.140
2455460.23243  17.494 0.092
2455460.24784  17.934 0.179
2455460.25551  17.374 0.082
2455462.20026  17.374 0.086
2455462.20668  17.364 0.071
2455462.21310  17.685 0.088
2455462.21953  17.826 0.095
2455462.22594  18.059 0.115
2455462.23236  18.014 0.114
2455463.19712  17.856 0.140
2455463.20380  17.590 0.088
2455463.21027  17.479 0.076
2455463.21675  17.453 0.072
2455463.22321  17.366 0.068
2455463.22967  17.332 0.068
2455464.20133  17.200 0.055
2455464.20821  17.264 0.054
2455464.21506  17.415 0.061
2455464.22903  17.241 0.053
2455464.23589  17.459 0.071
2455465.20305  18.341 0.180
2455465.20993  18.224 0.157
2455465.21681  18.024 0.132
2455465.22369  17.652 0.081
2455465.23057  17.363 0.062
2455465.23746  17.397 0.067
2455466.46815  17.592 0.100
2455466.47461  17.461 0.091
2455466.48106  17.377 0.094
2455466.48751  17.328 0.089
2455466.49396  17.423 0.101
2455466.50043  17.451 0.105
2455468.24764  17.494 0.058
2455468.25500  17.302 0.051
2455468.26236  17.350 0.051
2455468.27709  17.260 0.047
2455468.28445  17.581 0.062
2455471.23672  17.623 0.062
2455471.24359  17.606 0.043
2455475.27742  17.380 0.038
2455475.28428  17.462 0.039
2455475.29116  17.674 0.045
2455475.29803  17.917 0.072
2455482.23647  17.261 0.023
2455482.24293  17.238 0.022
2455482.24939  17.223 0.021
2455482.25584  17.229 0.021
2455483.25597  17.959 0.051
2455483.26125  18.129 0.057
2455483.26655  18.149 0.057
2455483.27184  18.050 0.051
2455484.22056  18.169 0.186
2455484.22699  17.959 0.116
2455484.23342  17.679 0.051
2455486.19040  17.270 0.033
2455486.19795  17.271 0.033
2455486.20551  17.431 0.037
2455486.21308  17.603 0.045
2455489.35889  17.734 0.127
2455490.39145  17.816 0.098
2455490.39901  18.338 0.142
2455490.40656  18.476 0.153
2455490.41413  18.348 0.143
2455492.18685  17.999 0.112
2455492.19441  17.812 0.103
2455492.20954  17.355 0.075
2455493.19323  17.379 0.063
2455493.19964  17.483 0.070
2455493.20607  17.494 0.070
2455493.21249  17.581 0.078
2455494.22941  17.467 0.064
2455494.23587  17.421 0.062
2455494.24233  17.467 0.064
2455494.24879  17.344 0.059
2455495.17579  17.455 0.048
2455495.18130  17.434 0.059
2455495.18680  17.378 0.046
2455498.19800  17.428 0.030
2455498.20559  17.620 0.034
2455498.21317  17.775 0.040
2455498.22075  17.998 0.049
2455499.17374  18.267 0.123
2455499.18886  18.056 0.165
2455499.19641  17.668 0.058
2455499.20398  17.643 0.050
2455500.18581  17.241 0.021
2455500.19874  17.322 0.023
2455500.20520  17.375 0.024
2455500.21190  17.417 0.024
2455500.21835  17.496 0.026
2455501.19009  18.048 0.041
2455501.19652  17.992 0.038
2455501.20294  17.786 0.033
2455501.20938  17.523 0.029
2455502.20219  17.190 0.020
2455502.20860  17.187 0.021
2455502.22146  17.210 0.022
2455503.18291  17.524 0.030
2455503.18822  17.559 0.032
2455503.19353  17.672 0.034
2455503.19883  17.954 0.043
2455503.20437  17.922 0.043
2455503.20969  18.005 0.043
2455503.21500  18.125 0.047
2455503.22030  17.958 0.044
2455503.22562  17.765 0.038
2455503.23092  17.699 0.036
2455504.18335  17.939 0.128
2455504.19090  17.770 0.134
2455504.19847  17.617 0.094
2455504.20603  17.539 0.075
2455505.22727  17.890 0.045
2455505.23486  17.969 0.044
2455222.63674  17.500 0.034
2455333.54350  17.759 0.144
2455404.37692  17.294 0.093
2455432.33077  17.734 0.102
2455436.29727  17.160 0.051
2455443.26859  17.301 0.038
2455447.24666  17.374 0.043
2455452.20976  17.213 0.079
2455456.22053  17.268 0.046
2455464.22193  17.309 0.061
2455468.26972  17.460 0.056
2455484.21413  17.967 0.095
2455492.20198  17.635 0.091
2455505.25007  17.661 0.036
2455506.16702  18.159 0.091
2455506.17457  18.385 0.187
2455506.18214  18.465 0.109
2455506.18970  18.055 0.070
2455507.17740  17.273 0.027
2455507.18269  17.237 0.026
2455507.18799  17.330 0.029
2455507.19328  17.295 0.028
2455508.18248  17.698 0.041
2455508.18778  17.965 0.046
2455508.19307  18.080 0.054
2455508.19837  18.233 0.059
2455509.24099  17.446 0.041
2455509.24858  17.553 0.045
2455509.25618  17.740 0.055
2455509.26380  17.806 0.058
2455510.22320  18.409 0.162
2455511.20014  17.393 0.040
2455511.20545  17.376 0.035
2455511.21075  17.407 0.036
2455511.21607  17.317 0.035
2455512.20301  17.545 0.055
2455512.21057  17.460 0.050
2455512.21812  17.554 0.064
2455512.22567  17.594 0.056
2455512.23324  17.824 0.066
2455513.15971  17.747 0.073
2455513.16615  18.173 0.115
2455513.17259  17.862 0.076
2455513.17902  18.142 0.085
2455514.15780  17.309 0.034
2455514.17155  17.142 0.028
2455514.17843  17.147 0.028
2455515.15932  17.221 0.035
2455515.16460  17.252 0.036
2455515.16989  17.221 0.036
2455515.17519  17.384 0.041
2455516.15522  18.169 0.089
2455516.15891  18.258 0.093
2455516.16261  18.118 0.083
2455516.16630  17.912 0.073
2455517.20621  17.612 0.078
2455517.21376  17.612 0.073
2455517.22132  17.826 0.089
2455517.22888  17.686 0.080
2455518.16190  17.817 0.129
2455518.17031  18.066 0.144
2455518.17685  18.255 0.145
2455519.17744  17.482 0.113
2455519.18520  17.517 0.108
2455519.19276  17.497 0.102
2455519.20030  17.410 0.107
2455520.18018  17.425 0.080
2455520.18775  17.483 0.084
2455520.19530  17.538 0.092
2455520.20287  17.431 0.087
2455521.17571  17.369 0.096
2455521.18338  17.354 0.096
2455521.19107  17.294 0.087
2455521.19862  17.480 0.143
2455534.18655  17.706 0.057
2455534.20166  18.056 0.073
2455537.14903  17.881 0.079
2455538.15800  17.302 0.023
2455538.16443  17.216 0.021
2455538.17086  17.149 0.021
2455538.17728  17.137 0.021
2455539.16702  17.402 0.026
2455539.17231  17.465 0.028
2455539.17759  17.569 0.031
2455539.18288  17.765 0.035
2455549.13985  17.546 0.131
2455549.14749  17.630 0.088
2455549.15511  17.741 0.081
2455549.16272  18.160 0.119
2455553.15397  17.367 0.040
2455553.15903  17.382 0.043
2455553.16409  17.417 0.048
2455554.17736  17.661 0.041
2455554.18493  17.574 0.039
2455554.19249  17.452 0.038
2455554.20005  17.402 0.039
2455555.16101  17.355 0.033
2455555.16858  17.309 0.034
2455555.17614  17.331 0.033
2455556.14490  17.656 0.080
2455556.15316  17.746 0.071
2455556.16073  17.910 0.075
2455556.16829  18.219 0.109
2455567.18197  17.266 0.026
2455567.18838  17.391 0.029
2455567.19481  17.414 0.027
2455567.20124  17.346 0.026
2455568.18447  17.839 0.034
2455568.19868  17.549 0.027
2455568.20579  17.433 0.025
2455568.21290  17.406 0.024
2455616.23801  17.359 0.034
2455616.24557  17.298 0.031
2455616.25314  17.321 0.035
2455635.59719  17.581 0.031
2455635.60134  17.514 0.029
2455635.60551  17.556 0.030
2455635.60967  17.541 0.032
2455684.53669  17.681 0.056
2455684.54015  17.526 0.053
2455697.51737  17.542 0.065
2455697.52040  17.658 0.065
2455697.52643  17.497 0.057
2455706.52271  17.553 0.060
2455706.52685  17.551 0.067
2455706.53101  17.481 0.075
2455707.51014  17.654 0.053
2455707.51428  17.734 0.055
2455707.51856  17.724 0.059
2455707.52270  17.796 0.067
2455709.47946  17.425 0.040
2455709.48406  17.358 0.035
2455709.48867  17.366 0.035
2455709.49328  17.339 0.034
2455717.52423  18.488 0.155
2455717.52724  18.082 0.143
2455718.49765  17.576 0.049
2455718.50457  17.415 0.045
2455718.50806  17.325 0.043
2455719.50001  17.521 0.048
2455719.50306  17.507 0.045
2455719.50610  17.453 0.045
2455719.50916  17.667 0.053
2455720.42353  17.491 0.048
2455720.42654  17.450 0.042
2455720.42956  17.524 0.045
2455720.43258  17.509 0.044
2455721.47393  17.418 0.049
2455721.47739  17.416 0.041
2455721.48085  17.482 0.043
2455721.48432  17.433 0.042
2455722.48837  17.677 0.053
2455722.49228  17.840 0.125
2455734.43846  17.296 0.041
2455734.44262  17.576 0.113
2455734.44676  17.385 0.043
2455734.45092  17.343 0.041
2455735.52078  17.416 0.079
2455735.52379  17.525 0.096
2455735.52680  17.759 0.135
2455736.43881  17.642 0.062
2455736.44182  17.479 0.057
2455736.44483  17.453 0.055
2455736.44785  17.547 0.059
2455737.44231  17.585 0.059
2455737.44758  17.558 0.047
2455737.45287  17.705 0.053
2455737.45816  17.903 0.066
2455749.42111  17.480 0.046
2455749.43170  17.581 0.043
2455749.43700  17.628 0.046
2455750.52373  17.848 0.081
2455750.52902  18.015 0.109
2455750.53430  17.997 0.142
2455751.42501  17.326 0.036
2455751.43075  17.344 0.034
2455751.43650  17.354 0.035
2455751.44224  17.344 0.035
2455754.42749  17.859 0.133
2455754.43163  17.895 0.110
2455754.43579  18.205 0.133
2455754.43994  18.073 0.120
2455762.43320  17.837 0.100
2455762.44376  17.638 0.082
2455762.44905  17.369 0.068
2455763.42617  17.553 0.089
2455763.43145  17.587 0.074
2455763.43674  17.583 0.077
2455763.44202  17.425 0.067
